t_s,j22,j23,j24,j25,j26,j27,j28,j12
38.600031,-0.793787,0.019438,0.279975,-0.682705,0.611148,0.000000,0.000000,-0.007982
38.620050,-0.789533,0.020217,0.279952,-0.682705,0.611148,0.000000,0.000000,-0.008008
38.640043,-0.785746,0.021392,0.280023,-0.682705,0.611160,0.000000,0.000000,-0.007982
38.660033,-0.782510,0.022998,0.279868,-0.682633,0.611148,0.000000,0.000000,-0.008008
38.680055,-0.778999,0.024699,0.278885,-0.682609,0.611148,0.000000,0.000000,-0.007982
38.700032,-0.775020,0.026533,0.278573,-0.682621,0.611148,0.000000,0.000000,-0.008022
38.720042,-0.770921,0.028475,0.278945,-0.682681,0.611148,0.000000,0.000000,-0.008115
38.740044,-0.766667,0.030799,0.279472,-0.682825,0.611148,0.000000,0.000000,-0.008236
38.760050,-0.762688,0.032825,0.279892,-0.682909,0.611148,0.000000,0.000000,-0.008209
38.780055,-0.758877,0.034323,0.280179,-0.682933,0.611136,0.000000,0.000000,-0.008223
38.800058,-0.755162,0.035533,0.280227,-0.683005,0.611148,0.000000,0.000000,-0.008182
38.820045,-0.751794,0.036504,0.279975,-0.683005,0.611148,0.000000,0.000000,-0.008142
38.840315,-0.748810,0.037451,0.279975,-0.683017,0.611148,0.000000,0.000000,-0.008156
38.860337,-0.746629,0.038373,0.280059,-0.683113,0.611136,0.000000,0.000000,-0.008142
38.880314,-0.744712,0.038877,0.280083,-0.683388,0.611136,0.000000,0.000000,-0.008129
38.900182,-0.742914,0.039021,0.280023,-0.684012,0.611112,0.000000,0.000000,-0.008062
38.920187,-0.740985,0.039212,0.279616,-0.685438,0.611112,0.000000,0.000000,-0.008115
38.940246,-0.738995,0.039320,0.279053,-0.688925,0.611112,0.000000,0.000000,-0.008115
38.960266,-0.736622,0.039332,0.279053,-0.694294,0.611136,0.000000,0.000000,-0.008089
38.980067,-0.733471,0.039320,0.279208,-0.702407,0.611112,0.000000,0.000000,-0.007955
39.000059,-0.730043,0.039392,0.279113,-0.710916,0.611136,0.000000,0.000000,-0.007834
39.020046,-0.726256,0.039404,0.279101,-0.717963,0.611100,0.000000,0.000000,-0.007848
39.040044,-0.722781,0.039536,0.279592,-0.721858,0.611076,0.000000,0.000000,-0.008022
39.060050,-0.719689,0.039584,0.279975,-0.723044,0.611040,0.000000,0.000000,-0.008089
39.080058,-0.716812,0.039644,0.279784,-0.722984,0.610920,0.000000,0.000000,-0.008035
39.100047,-0.713792,0.039572,0.279268,-0.722960,0.610692,0.000000,0.000000,-0.008022
39.120043,-0.710856,0.039536,0.278885,-0.722960,0.610620,0.000000,0.000000,-0.007982
39.140045,-0.708268,0.039452,0.278825,-0.722841,0.610021,0.000000,0.000000,-0.008049
39.160051,-0.705919,0.039356,0.278789,-0.722817,0.608319,0.000000,0.000000,-0.007995
39.180058,-0.703858,0.039224,0.278310,-0.722781,0.606809,0.000000,0.000000,-0.008008
39.200046,-0.702024,0.039045,0.278046,-0.722805,0.606773,0.000000,0.000000,-0.008035
39.220313,-0.700418,0.038721,0.277854,-0.722829,0.606570,0.000000,0.000000,-0.008209
39.240043,-0.699028,0.038445,0.277818,-0.722888,0.606522,0.000000,0.000000,-0.008517
39.260049,-0.697566,0.038397,0.277818,-0.722912,0.606534,0.000000,0.000000,-0.008932
39.280308,-0.695960,0.038326,0.277770,-0.722853,0.606366,0.000000,0.000000,-0.009348
39.300037,-0.694030,0.038230,0.277794,-0.722817,0.606078,0.000000,0.000000,-0.009843
39.320030,-0.691861,0.038062,0.277782,-0.722865,0.605671,0.000000,0.000000,-0.010111
39.340144,-0.689704,0.037978,0.277734,-0.722900,0.605683,0.000000,0.000000,-0.010352
39.360029,-0.686900,0.037918,0.277351,-0.722865,0.605587,0.000000,0.000000,-0.010392
39.380234,-0.684371,0.037906,0.277423,-0.722876,0.604916,0.000000,0.000000,-0.010513
39.400025,-0.681363,0.037750,0.277459,-0.722853,0.604149,0.000000,0.000000,-0.010499
39.420029,-0.679182,0.037259,0.276632,-0.722841,0.603765,0.000000,0.000000,-0.010499
39.440029,-0.677181,0.036792,0.274583,-0.722841,0.603777,0.000000,0.000000,-0.010633
39.460027,-0.675383,0.036384,0.272461,-0.722853,0.603729,0.000000,0.000000,-0.010794
39.480026,-0.673969,0.035953,0.270436,-0.722900,0.602483,0.000000,0.000000,-0.010727
39.500025,-0.672890,0.035377,0.268387,-0.722936,0.595604,0.000000,0.000000,-0.010754
39.520025,-0.671884,0.034802,0.265403,-0.722936,0.576765,0.000000,0.000000,-0.010727
39.540025,-0.670853,0.034467,0.262419,-0.722912,0.550831,0.000000,0.000000,-0.010727
39.560027,-0.669882,0.034311,0.261640,-0.722805,0.534293,0.000000,0.000000,-0.010740
39.580026,-0.668804,0.034215,0.262095,-0.722373,0.515993,0.000000,0.000000,-0.010714
39.600027,-0.667797,0.033963,0.262083,-0.722349,0.501540,0.000000,0.000000,-0.010740
39.620026,-0.667054,0.033616,0.262059,-0.722433,0.482796,0.000000,0.000000,-0.010754
39.640023,-0.666119,0.033580,0.262059,-0.722493,0.471615,0.000000,0.000000,-0.010740
39.660222,-0.665077,0.033580,0.262083,-0.722505,0.474180,0.000000,0.000000,-0.010754
39.680268,-0.663926,0.033448,0.262095,-0.722505,0.474144,0.000000,0.000000,-0.010767
39.700062,-0.663171,0.033340,0.262407,-0.722565,0.474144,0.000000,0.000000,-0.010807
39.720025,-0.662572,0.033328,0.262634,-0.722685,0.474144,0.000000,0.000000,-0.010754
39.740026,-0.661745,0.033244,0.262622,-0.722936,0.474156,0.000000,0.000000,-0.010807
39.760079,-0.660750,0.033220,0.262658,-0.722936,0.474156,0.000000,0.000000,-0.010780
39.780256,-0.660055,0.033208,0.262790,-0.722936,0.474156,0.000000,0.000000,-0.010780
39.800029,-0.659480,0.033160,0.262778,-0.723044,0.474168,0.000000,0.000000,-0.010794
39.820033,-0.659037,0.033124,0.262694,-0.723140,0.474156,0.000000,0.000000,-0.011008
39.840032,-0.658485,0.033076,0.262610,-0.723212,0.474180,0.000000,0.000000,-0.011490
39.860032,-0.657742,0.033005,0.262658,-0.723308,0.474168,0.000000,0.000000,-0.011691
39.880034,-0.657011,0.032861,0.262670,-0.723548,0.474168,0.000000,0.000000,-0.011678
39.900040,-0.656256,0.032813,0.262634,-0.724039,0.474156,0.000000,0.000000,-0.011705
39.920030,-0.655393,0.032813,0.262586,-0.725010,0.474144,0.000000,0.000000,-0.011638
39.940025,-0.654387,0.032765,0.262574,-0.726172,0.474144,0.000000,0.000000,-0.011624
39.960032,-0.653140,0.032765,0.262562,-0.727239,0.474084,0.000000,0.000000,-0.011611
39.980034,-0.651606,0.032717,0.262526,-0.729108,0.474024,0.000000,0.000000,-0.011597
40.000031,-0.649341,0.032585,0.262479,-0.732692,0.474048,0.000000,0.000000,-0.011557
40.020206,-0.646429,0.032561,0.262467,-0.738037,0.474048,0.000000,0.000000,-0.011544
40.040176,-0.643098,0.032369,0.260393,-0.744244,0.474024,0.000000,0.000000,-0.011557
40.060087,-0.640497,0.032262,0.258092,-0.749134,0.474024,0.000000,0.000000,-0.011530
40.080194,-0.638723,0.032190,0.257241,-0.752549,0.474024,0.000000,0.000000,-0.011517
40.100086,-0.637249,0.032106,0.257553,-0.754419,0.474000,0.000000,0.000000,-0.011544
40.120305,-0.636063,0.031962,0.258056,-0.754551,0.473868,0.000000,0.000000,-0.011530
40.140032,-0.635032,0.031770,0.258032,-0.754443,0.473521,0.000000,0.000000,-0.011557
40.160029,-0.634265,0.031483,0.257205,-0.754311,0.473413,0.000000,0.000000,-0.011571
40.180026,-0.633666,0.031051,0.255683,-0.754000,0.473269,0.000000,0.000000,-0.011557
40.200027,-0.633270,0.030632,0.254473,-0.753676,0.473173,0.000000,0.000000,-0.011544
40.220024,-0.633055,0.030320,0.253730,-0.753364,0.473137,0.000000,0.000000,-0.011530
40.240024,-0.633019,0.030212,0.253658,-0.752705,0.473137,0.000000,0.000000,-0.011530
40.260025,-0.633043,0.030188,0.253682,-0.752454,0.473125,0.000000,0.000000,-0.011517
40.280089,-0.633043,0.030152,0.253682,-0.752346,0.473113,0.000000,0.000000,-0.011557
40.300027,-0.633067,0.030152,0.253706,-0.752286,0.473113,0.000000,0.000000,-0.011517
40.320028,-0.633103,0.030140,0.253718,-0.751147,0.473113,0.000000,0.000000,-0.011477
40.340025,-0.633210,0.030104,0.253682,-0.748571,0.473113,0.000000,0.000000,-0.011463
40.360029,-0.633282,0.030080,0.253682,-0.746737,0.473101,0.000000,0.000000,-0.011463
40.380028,-0.633282,0.030116,0.253682,-0.745503,0.473125,0.000000,0.000000,-0.011022
40.400188,-0.633306,0.030104,0.253670,-0.744604,0.473113,0.000000,0.000000,-0.010727
40.420311,-0.633414,0.030104,0.253682,-0.743465,0.473101,0.000000,0.000000,-0.010566
40.440199,-0.633546,0.030104,0.253670,-0.742315,0.473113,0.000000,0.000000,-0.010446
40.460115,-0.633678,0.030116,0.253682,-0.741260,0.473113,0.000000,0.000000,-0.010379
40.480333,-0.633798,0.030128,0.253646,-0.740182,0.473125,0.000000,0.000000,-0.010352
40.500044,-0.633906,0.030116,0.253622,-0.737845,0.473125,0.000000,0.000000,-0.010379
40.520030,-0.634073,0.030116,0.253191,-0.734285,0.473137,0.000000,0.000000,-0.010339
40.540029,-0.634313,0.030104,0.251501,-0.728078,0.473113,0.000000,0.000000,-0.010325
40.560030,-0.635775,0.030152,0.247043,-0.713768,0.473089,0.000000,0.000000,-0.010298
40.580103,-0.638555,0.030188,0.239289,-0.708807,0.473053,0.000000,0.000000,-0.009964
40.600032,-0.640197,0.030296,0.230445,-0.702491,0.473053,0.000000,0.000000,-0.009026
40.620029,-0.641084,0.030284,0.220797,-0.696523,0.473077,0.000000,0.000000,-0.008062
40.640029,-0.642295,0.030236,0.211066,-0.689225,0.473065,0.000000,0.000000,-0.007151
40.660032,-0.644679,0.030236,0.202629,-0.676737,0.473077,0.000000,0.000000,-0.006468
40.680033,-0.647903,0.030116,0.194660,-0.666023,0.472981,0.000000,0.000000,-0.005517
40.700034,-0.650684,0.029913,0.186295,-0.655465,0.472957,0.000000,0.000000,-0.004098
40.720027,-0.653991,0.029841,0.177331,-0.643373,0.472921,0.000000,0.000000,-0.002344
40.740031,-0.659396,0.029721,0.168954,-0.630910,0.472814,0.000000,0.000000,-0.000737
40.760034,-0.665148,0.029313,0.161116,-0.618122,0.472502,0.000000,0.000000,0.001835
40.780031,-0.671620,0.028930,0.152439,-0.603789,0.471651,0.000000,0.000000,0.004968
40.800402,-0.679721,0.028403,0.143235,-0.588545,0.468212,0.000000,0.000000,0.008504
40.820042,-0.686121,0.027720,0.134655,-0.574380,0.449217,0.000000,0.000000,0.012776
40.840121,-0.692676,0.027180,0.124960,-0.554714,0.406445,0.000000,0.000000,0.017610
40.860304,-0.700394,0.026773,0.120262,-0.535982,0.356519,0.000000,0.000000,0.023476
40.880317,-0.709286,0.026281,0.120322,-0.511810,0.314658,0.000000,0.000000,0.029984
40.900057,-0.718490,0.025562,0.120657,-0.488285,0.277339,0.000000,0.000000,0.037845
40.920025,-0.727538,0.025275,0.120861,-0.465371,0.237096,0.000000,0.000000,0.045800
40.940163,-0.736215,0.024891,0.120777,-0.442170,0.184713,0.000000,0.000000,0.053835
40.960034,-0.746006,0.024783,0.120741,-0.420095,0.130952,0.000000,0.000000,0.060277
40.980032,-0.756792,0.024184,0.120525,-0.396139,0.081553,0.000000,0.000000,0.067629
41.000032,-0.766367,0.023285,0.116918,-0.379780,0.038457,0.000000,0.000000,0.074861
41.020029,-0.776098,0.022339,0.110950,-0.360953,-0.003847,0.000000,0.000000,0.082762
41.040030,-0.787268,0.021236,0.103136,-0.345649,-0.045432,0.000000,0.000000,0.091373
41.060037,-0.798065,0.019774,0.094328,-0.329686,-0.081649,0.000000,0.000000,0.099796
41.080032,-0.808971,0.017773,0.082332,-0.314142,-0.114521,0.000000,0.000000,0.106948
41.100028,-0.820236,0.015220,0.074614,-0.300864,-0.151469,0.000000,0.000000,0.114086
41.120025,-0.831645,0.012775,0.059562,-0.285896,-0.194863,0.000000,0.000000,0.120607
41.140023,-0.843306,0.009635,0.046199,-0.271083,-0.237827,0.000000,0.000000,0.126928
41.160208,-0.853277,0.006424,0.033843,-0.259662,-0.271922,0.000000,0.000000,0.133772
41.180025,-0.864494,0.002373,0.020373,-0.246480,-0.296286,0.000000,0.000000,0.140735
41.200299,-0.875819,-0.002109,0.007850,-0.233752,-0.323430,0.000000,0.000000,0.147873
41.220205,-0.886018,-0.006196,-0.005441,-0.221984,-0.358065,0.000000,0.000000,0.155627
41.240216,-0.895869,-0.008820,-0.017593,-0.207567,-0.394581,0.000000,0.000000,0.160796
41.260185,-0.908692,-0.011493,-0.030440,-0.188476,-0.434200,0.000000,0.000000,0.165926
41.280077,-0.919370,-0.014105,-0.041537,-0.171279,-0.463909,0.000000,0.000000,0.170251
41.300257,-0.931138,-0.017509,-0.052970,-0.153146,-0.487027,0.000000,0.000000,0.175045
41.320172,-0.943362,-0.022494,-0.063804,-0.134655,-0.512913,0.000000,0.000000,0.180000
41.340039,-0.956389,-0.028546,-0.077682,-0.115288,-0.537732,0.000000,0.000000,0.185638
41.360049,-0.967918,-0.034347,-0.087844,-0.098810,-0.568783,0.000000,0.000000,0.191370
41.380052,-0.981053,-0.040267,-0.099829,-0.080115,-0.600290,0.000000,0.000000,0.197035
41.400048,-0.993504,-0.045864,-0.116559,-0.060964,-0.624726,0.000000,0.000000,0.202593
41.420039,-1.005357,-0.050657,-0.125655,-0.040423,-0.635595,0.000000,0.000000,0.207333
41.440043,-1.017245,-0.056374,-0.134942,-0.020325,-0.647244,0.000000,0.000000,0.211632
41.460050,-1.029984,-0.063744,-0.145189,0.003451,-0.669235,0.000000,0.000000,0.214927
41.480062,-1.041765,-0.072325,-0.157101,0.025898,-0.690831,0.000000,0.000000,0.218100
41.500041,-1.054348,-0.080198,-0.165155,0.047925,-0.715962,0.000000,0.000000,0.220685
41.520040,-1.067075,-0.087808,-0.173963,0.072097,-0.741392,0.000000,0.000000,0.222948
41.540039,-1.079263,-0.094615,-0.182879,0.094052,-0.762460,0.000000,0.000000,0.225386
41.560302,-1.091188,-0.102429,-0.193102,0.117661,-0.790264,0.000000,0.000000,0.228024
41.580395,-1.103340,-0.110351,-0.202426,0.141042,-0.812794,0.000000,0.000000,0.230555
41.600122,-1.114653,-0.118548,-0.211282,0.163249,-0.830039,0.000000,0.000000,0.232925
41.620119,-1.125942,-0.127332,-0.220498,0.185420,-0.843642,0.000000,0.000000,0.235657
41.640164,-1.138322,-0.134008,-0.231751,0.206201,-0.865836,0.000000,0.000000,0.237653
41.660120,-1.151804,-0.142600,-0.242057,0.229378,-0.888966,0.000000,0.000000,0.240331
41.680240,-1.164172,-0.152164,-0.249835,0.247666,-0.910166,0.000000,0.000000,0.242916
41.700040,-1.176719,-0.161416,-0.257841,0.267308,-0.930647,0.000000,0.000000,0.245246
41.720022,-1.190225,-0.169721,-0.270616,0.287214,-0.954675,0.000000,0.000000,0.247643
41.740023,-1.202365,-0.177786,-0.280299,0.307431,-0.983030,0.000000,0.000000,0.250710
41.760039,-1.215260,-0.187805,-0.288173,0.329950,-1.008473,0.000000,0.000000,0.253803
41.780049,-1.227952,-0.198171,-0.294165,0.355081,-1.028067,0.000000,0.000000,0.257071
41.800040,-1.239205,-0.208202,-0.297401,0.377635,-1.039955,0.000000,0.000000,0.259281
41.820038,-1.251465,-0.216974,-0.302865,0.400645,-1.058423,0.000000,0.000000,0.260834
41.840025,-1.263677,-0.226837,-0.311051,0.425596,-1.071294,0.000000,0.000000,0.262588
41.860030,-1.276811,-0.237467,-0.311206,0.448078,-1.093824,0.000000,0.000000,0.264744
41.880028,-1.289131,-0.246683,-0.311782,0.472742,-1.116966,0.000000,0.000000,0.266512
41.900023,-1.301679,-0.255096,-0.314370,0.498088,-1.145165,0.000000,0.000000,0.268360
41.920025,-1.313207,-0.265726,-0.314262,0.523459,-1.168666,0.000000,0.000000,0.270570
41.940255,-1.324976,-0.276776,-0.313927,0.550747,-1.188643,0.000000,0.000000,0.273168
41.960041,-1.336073,-0.285680,-0.314035,0.576885,-1.208202,0.000000,0.000000,0.275244
41.980416,-1.347878,-0.295183,-0.315005,0.601404,-1.224560,0.000000,0.000000,0.277721
42.000257,-1.359083,-0.305813,-0.314382,0.625636,-1.232793,0.000000,0.000000,0.280292
42.020030,-1.371355,-0.316443,-0.315005,0.646345,-1.245844,0.000000,0.000000,0.282850
42.040066,-1.385436,-0.326906,-0.319667,0.671644,-1.251429,0.000000,0.000000,0.285435
42.060031,-1.396917,-0.336601,-0.322064,0.691070,-1.251381,0.000000,0.000000,0.288435
42.080109,-1.408925,-0.347387,-0.322531,0.710101,-1.251405,0.000000,0.000000,0.291126
42.100028,-1.421796,-0.358496,-0.322484,0.728749,-1.251405,0.000000,0.000000,0.294595
42.120024,-1.434188,-0.368503,-0.322687,0.746581,-1.251417,0.000000,0.000000,0.298211
42.140024,-1.445214,-0.378546,-0.322591,0.762065,-1.251429,0.000000,0.000000,0.302416
42.160027,-1.457366,-0.389008,-0.322603,0.781647,-1.251417,0.000000,0.000000,0.306782
42.180032,-1.468571,-0.399266,-0.322615,0.800019,-1.251417,0.000000,0.000000,0.311777
42.200023,-1.479153,-0.408554,-0.323910,0.818654,-1.251393,0.000000,0.000000,0.316169
42.220027,-1.490646,-0.419304,-0.324725,0.838656,-1.251417,0.000000,0.000000,0.320575
42.240027,-1.501731,-0.430186,-0.325144,0.860803,-1.251393,0.000000,0.000000,0.324566
42.260031,-1.511510,-0.440492,-0.325767,0.877377,-1.251393,0.000000,0.000000,0.328517
42.280028,-1.520403,-0.450499,-0.326438,0.894239,-1.251405,0.000000,0.000000,0.332387
42.300371,-1.530937,-0.461872,-0.326330,0.913833,-1.251405,0.000000,0.000000,0.336043
42.320027,-1.540057,-0.470836,-0.325324,0.931642,-1.251381,0.000000,0.000000,0.339926
42.340039,-1.548050,-0.479609,-0.323442,0.946970,-1.251381,0.000000,0.000000,0.344051
42.360032,-1.554570,-0.486979,-0.324233,0.958894,-1.251381,0.000000,0.000000,0.348591
42.380285,-1.562815,-0.495871,-0.324940,0.978524,-1.251369,0.000000,0.000000,0.353305
42.400268,-1.571228,-0.505842,-0.324988,1.000431,-1.251393,0.000000,0.000000,0.357952
42.420026,-1.580000,-0.516664,-0.323814,1.024028,-1.251501,0.000000,0.000000,0.362653
42.440029,-1.586472,-0.525173,-0.323706,1.039284,-1.251501,0.000000,0.000000,0.367152
42.460035,-1.593099,-0.534065,-0.322831,1.056577,-1.251501,0.000000,0.000000,0.371518
42.480122,-1.599139,-0.541747,-0.321908,1.071426,-1.251429,0.000000,0.000000,0.375536
42.500032,-1.605575,-0.549033,-0.322124,1.091308,-1.251357,0.000000,0.000000,0.379245
42.520031,-1.611639,-0.555697,-0.321812,1.112280,-1.251333,0.000000,0.000000,0.382017
42.540029,-1.616924,-0.560694,-0.321860,1.133875,-1.251153,0.000000,0.000000,0.384990
42.560024,-1.621262,-0.565236,-0.322028,1.152367,-1.249811,0.000000,0.000000,0.388231
42.580024,-1.624701,-0.570389,-0.322100,1.168630,-1.249056,0.000000,0.000000,0.391740
42.600023,-1.628764,-0.575734,-0.322316,1.181776,-1.247774,0.000000,0.000000,0.395637
42.620026,-1.631173,-0.579605,-0.323095,1.188835,-1.246144,0.000000,0.000000,0.399480
42.640025,-1.633845,-0.582889,-0.325671,1.196697,-1.242345,0.000000,0.000000,0.404141
42.660029,-1.637944,-0.587107,-0.332874,1.212228,-1.241949,0.000000,0.000000,0.408935
42.680025,-1.641899,-0.591529,-0.335726,1.223697,-1.241038,0.000000,0.000000,0.413408
42.700385,-1.644415,-0.595616,-0.335990,1.232829,-1.234339,0.000000,0.000000,0.416890
42.720027,-1.647579,-0.598780,-0.335870,1.246791,-1.218844,0.000000,0.000000,0.419823
42.740167,-1.650683,-0.601800,-0.333940,1.256163,-1.197164,0.000000,0.000000,0.422327
42.760031,-1.651989,-0.604424,-0.334264,1.258236,-1.195151,0.000000,0.000000,0.424858
42.780332,-1.653416,-0.607408,-0.335055,1.262370,-1.194875,0.000000,0.000000,0.427416
42.800036,-1.654662,-0.610452,-0.335546,1.269896,-1.194623,0.000000,0.000000,0.430094
42.820024,-1.655681,-0.613496,-0.335570,1.279292,-1.194600,0.000000,0.000000,0.432652
42.840024,-1.657610,-0.616948,-0.335546,1.292678,-1.194600,0.000000,0.000000,0.434942
42.860035,-1.658701,-0.619812,-0.335534,1.296897,-1.194612,0.000000,0.000000,0.437353
42.880050,-1.658904,-0.623000,-0.335558,1.297125,-1.194588,0.000000,0.000000,0.440084
42.900026,-1.659528,-0.626008,-0.335714,1.297161,-1.194156,0.000000,0.000000,0.442749
42.920027,-1.659851,-0.628728,-0.337680,1.297628,-1.190705,0.000000,0.000000,0.445655
42.940028,-1.659959,-0.630646,-0.345433,1.299114,-1.179428,0.000000,0.000000,0.448655
42.960033,-1.659971,-0.631976,-0.353942,1.299605,-1.168234,0.000000,0.000000,0.451735
42.980033,-1.659791,-0.633918,-0.353870,1.299665,-1.167084,0.000000,0.000000,0.454200
43.000031,-1.659611,-0.635643,-0.354362,1.299821,-1.166329,0.000000,0.000000,0.456342
43.020027,-1.659719,-0.637237,-0.354553,1.301715,-1.159282,0.000000,0.000000,0.458472
43.040030,-1.660067,-0.638891,-0.355512,1.306952,-1.157856,0.000000,0.000000,0.460882
43.060037,-1.660055,-0.640557,-0.356770,1.312392,-1.157868,0.000000,0.000000,0.463279
43.080028,-1.660786,-0.643169,-0.356830,1.320566,-1.157868,0.000000,0.000000,0.465717
43.100035,-1.662416,-0.646034,-0.356746,1.330561,-1.157868,0.000000,0.000000,0.468020
43.120169,-1.663279,-0.648550,-0.356866,1.333856,-1.157868,0.000000,0.000000,0.470511
43.140028,-1.663506,-0.651427,-0.358065,1.336565,-1.157748,0.000000,0.000000,0.473404
43.160275,-1.663566,-0.654159,-0.364368,1.339453,-1.157724,0.000000,0.000000,0.476162
43.180156,-1.663698,-0.655837,-0.373512,1.341490,-1.157736,0.000000,0.000000,0.478653
43.200156,-1.663626,-0.657167,-0.381805,1.342185,-1.157664,0.000000,0.000000,0.481023
43.220062,-1.663626,-0.657443,-0.401567,1.342269,-1.157580,0.000000,0.000000,0.483099
43.240033,-1.663866,-0.657706,-0.424373,1.342221,-1.157604,0.000000,0.000000,0.485054
43.260051,-1.663866,-0.657778,-0.445681,1.342257,-1.157604,0.000000,0.000000,0.486501
43.280088,-1.663614,-0.657371,-0.464700,1.345193,-1.157628,0.000000,0.000000,0.487438
43.300026,-1.663746,-0.657335,-0.487267,1.355668,-1.157796,0.000000,0.000000,0.488684
43.320027,-1.664789,-0.657670,-0.494996,1.372074,-1.157844,0.000000,0.000000,0.489768
43.340026,-1.664849,-0.658054,-0.504176,1.384885,-1.157820,0.000000,0.000000,0.490371
43.360028,-1.664681,-0.658581,-0.523028,1.397277,-1.157904,0.000000,0.000000,0.490679
